filename,otus,sequences,meanSeqLen,shortestSeq,longestSeq,pctMissingData,alignmentLen
OG0004654.aln_pruned.fa,40,40,118,117,138,0.22369281045751635,153
OG0001692.aln_pruned.fa,32,32,215,100,246,0.26621160409556316,293
OG0004033.aln_pruned.fa,21,21,292,123,437,0.36775922490208207,462
OG0005504.aln_pruned.fa,34,34,303,104,379,0.38384440997494335,493
OG0004762.aln_pruned.fa,33,33,267,102,1913,0.8642522788864252,1968
OG0001698.aln_pruned.fa,29,29,295,108,360,0.34367816091954023,450
OG0006534.aln_pruned.fa,31,31,121,101,140,0.19927843803056028,152
OG0010042.aln_pruned.fa,21,21,185,100,214,0.2089159067882472,235
OG0004655.aln_pruned.fa,39,39,148,104,165,0.2669459253617669,202
OG0003154.aln_pruned.fa,31,31,447,110,2146,0.7923593015245455,2154
OG0005052.aln_pruned.fa,27,27,174,108,209,0.19290123456790123,216
OG0002193.aln_pruned.fa,36,36,497,106,895,0.4689280626780627,936
OG0006548.aln_pruned.fa,32,32,213,102,237,0.5209501121076233,446
OG0006219.aln_pruned.fa,24,24,429,105,1034,0.6772556390977443,1330
OG0004877.aln_pruned.fa,36,36,244,104,275,0.20385450597176982,307
OG0004977.aln_pruned.fa,34,34,125,102,147,0.36085398626455656,197
OG0007154.aln_pruned.fa,20,20,356,181,444,0.23912579957356075,469
OG0002232.aln_pruned.fa,36,36,258,105,346,0.33110247553252736,386
OG0003845.aln_pruned.fa,33,33,328,100,403,0.1895997007108118,405
OG0006940.aln_pruned.fa,30,30,266,102,403,0.3971342383107089,442
OG0004480.aln_pruned.fa,22,22,512,118,706,0.3277260796945836,762
OG0001880.aln_pruned.fa,31,31,371,109,576,0.5434670475737016,813
OG0006941.aln_pruned.fa,20,20,172,103,209,0.1748803827751196,209
OG0005551.aln_pruned.fa,20,20,300,105,761,0.684296218487395,952
OG0003987.aln_pruned.fa,30,30,255,105,340,0.4052836052836053,429
OG0009700.aln_pruned.fa,20,20,173,100,246,0.3553903345724907,269
OG0002994.aln_pruned.fa,24,24,275,107,388,0.34649643705463185,421
OG0007719.aln_pruned.fa,23,23,180,105,339,0.6521739130434783,520
OG0003101.aln_pruned.fa,25,25,295,118,361,0.23347150259067356,386
OG0008048.aln_pruned.fa,22,22,253,128,411,0.4489130434782609,460
OG0002310.aln_pruned.fa,29,29,472,103,811,0.4507217321571772,860
OG0002681.aln_pruned.fa,39,39,370,102,423,0.1974136974136974,462
OG0000809.aln_pruned.fa,36,36,688,130,890,0.36533538146441374,1085
OG0004018.aln_pruned.fa,28,28,426,110,723,0.527250435057744,903
OG0002177.aln_pruned.fa,21,21,220,107,291,0.34325396825396826,336
OG0007913.aln_pruned.fa,25,25,312,103,422,0.3184313725490196,459
OG0003938.aln_pruned.fa,39,39,111,101,126,0.27149321266968324,153
OG0007875.aln_pruned.fa,24,24,240,105,290,0.18031854379977247,293
OG0005972.aln_pruned.fa,37,37,196,110,240,0.330851259422688,294
OG0007057.aln_pruned.fa,30,30,231,106,288,0.29308943089430894,328
OG0000974.aln_pruned.fa,28,28,403,115,688,0.5133390705679862,830
OG0003043.aln_pruned.fa,23,23,403,110,759,0.5977176082617374,1002
OG0003225.aln_pruned.fa,22,22,185,104,367,0.5906087304765719,454
OG0006085.aln_pruned.fa,37,37,141,116,159,0.3861003861003861,231
OG0001144.aln_pruned.fa,23,23,723,103,941,0.24563630593462393,959
OG0007157.aln_pruned.fa,22,22,301,104,661,0.6241629780955623,801
OG0008851.aln_pruned.fa,20,20,213,115,317,0.43164893617021277,376
OG0008056.aln_pruned.fa,27,27,192,140,224,0.2848685116343109,269
OG0009087.aln_pruned.fa,24,24,167,101,215,0.264437134502924,228
OG0007034.aln_pruned.fa,26,26,186,103,334,0.5396039603960396,404
OG0005571.aln_pruned.fa,38,38,203,104,265,0.2639206712433257,276
OG0002379.aln_pruned.fa,26,26,236,102,450,0.6171300336616382,617
OG0002428.aln_pruned.fa,27,27,342,104,566,0.5022609819121447,688
OG0001518.aln_pruned.fa,20,20,167,109,1089,0.8534527972027972,1144
OG0003679.aln_pruned.fa,30,30,196,100,225,0.295221027479092,279
OG0002528.aln_pruned.fa,28,28,347,123,496,0.3777791975466394,559
OG0006016.aln_pruned.fa,20,20,206,104,679,0.6979562043795621,685
OG0004377.aln_pruned.fa,21,21,269,120,420,0.4780361757105943,516
OG0004111.aln_pruned.fa,29,29,290,115,347,0.18403719488570322,356
OG0000702.aln_pruned.fa,23,23,316,102,434,0.5466284074605452,697
OG0004629.aln_pruned.fa,30,30,222,104,249,0.3282980866062437,331
OG0007970.aln_pruned.fa,23,23,173,107,310,0.4981726528040328,345
OG0004110.aln_pruned.fa,21,21,700,100,1721,0.6304812162331951,1895
OG0006271.aln_pruned.fa,33,33,250,102,308,0.5192307692307693,520
OG0004376.aln_pruned.fa,32,32,251,125,299,0.1784109477124183,306
OG0001464.aln_pruned.fa,21,21,456,101,998,0.6522432412843372,1314
OG0005890.aln_pruned.fa,29,29,245,101,329,0.3760721162261509,394
OG0003914.aln_pruned.fa,32,32,216,104,905,0.7733965968586387,955
OG0004841.aln_pruned.fa,36,36,202,102,253,0.2612530413625304,274
OG0002304.aln_pruned.fa,27,27,141,100,174,0.27052310042000766,194
OG0003585.aln_pruned.fa,30,30,162,107,185,0.2558599695585997,219
OG0003062.aln_pruned.fa,36,36,289,103,404,0.39726264726264726,481
OG0010174.aln_pruned.fa,25,25,203,117,239,0.36695652173913046,322
OG0003826.aln_pruned.fa,41,41,295,109,349,0.25461936437546195,396
OG0005243.aln_pruned.fa,31,31,232,101,281,0.24303877272249658,307
OG0004105.aln_pruned.fa,32,32,237,104,287,0.4088996259351621,401
OG0010725.aln_pruned.fa,20,20,156,101,215,0.3256465517241379,232
OG0007345.aln_pruned.fa,25,25,312,100,958,0.72256,1125
OG0005532.aln_pruned.fa,23,23,260,124,408,0.39683977455716585,432
OG0005024.aln_pruned.fa,35,35,199,104,253,0.32722007722007723,296
OG0003926.aln_pruned.fa,20,20,383,103,453,0.3624584717607973,602
OG0007123.aln_pruned.fa,29,29,195,102,235,0.2573751147240068,263
OG0007205.aln_pruned.fa,21,21,259,108,588,0.6062382399768418,658
OG0002986.aln_pruned.fa,26,26,347,101,428,0.3489628349178911,534
OG0005212.aln_pruned.fa,38,38,307,105,378,0.28141908509591734,428
OG0001339.aln_pruned.fa,43,43,325,159,373,0.16440485442697436,389
OG0003957.aln_pruned.fa,30,30,107,102,121,0.22853717026378897,139
OG0007062.aln_pruned.fa,31,31,212,104,254,0.22686217008797654,275
OG0005303.aln_pruned.fa,28,28,148,105,170,0.27752613240418117,205
OG0011432.aln_pruned.fa,20,20,209,109,365,0.5260722347629797,443
OG0004492.aln_pruned.fa,25,25,174,102,223,0.3876491228070175,285
OG0003857.aln_pruned.fa,25,25,257,113,378,0.48896825396825394,504
OG0003013.aln_pruned.fa,22,22,346,107,673,0.587987012987013,840
OG0002275.aln_pruned.fa,27,27,251,103,493,0.6101937851163858,646
OG0006665.aln_pruned.fa,36,36,109,103,145,0.25321239606953894,147
OG0004930.aln_pruned.fa,25,25,223,111,293,0.326144578313253,332
OG0012339.aln_pruned.fa,21,21,214,126,260,0.20927780706378493,271
OG0004995.aln_pruned.fa,24,24,122,102,161,0.39634646962233167,203
OG0002424.aln_pruned.fa,25,25,348,121,408,0.32,513
OG0004763.aln_pruned.fa,30,30,181,101,204,0.25423497267759565,244
OG0006892.aln_pruned.fa,26,26,294,100,487,0.44790012988887284,533
OG0001953.aln_pruned.fa,31,31,452,109,758,0.4835031448854232,877
OG0006402.aln_pruned.fa,26,26,175,103,369,0.5560856864654333,395
OG0005789.aln_pruned.fa,28,28,307,108,657,0.6511363636363636,880
OG0002375.aln_pruned.fa,30,30,350,106,442,0.2943661971830986,497
OG0002359.aln_pruned.fa,31,31,279,128,537,0.5526261373035567,624
OG0006157.aln_pruned.fa,32,32,184,108,248,0.3518926056338028,284
OG0001344.aln_pruned.fa,20,20,216,104,608,0.746244131455399,852
OG0005689.aln_pruned.fa,21,21,110,104,122,0.27631578947368424,152
OG0006330.aln_pruned.fa,27,27,372,121,547,0.49060140852206513,731
OG0004109.aln_pruned.fa,27,27,223,100,321,0.7326236416056775,835
OG0004051.aln_pruned.fa,22,22,275,137,414,0.4288947566955866,482
OG0004658.aln_pruned.fa,30,30,192,109,240,0.20261707988980715,242
OG0002559.aln_pruned.fa,27,27,351,102,1084,0.7000664199639435,1171
OG0007614.aln_pruned.fa,23,23,160,108,212,0.3691389599317988,255
OG0006094.aln_pruned.fa,37,37,154,103,167,0.18203918203918204,189
OG0000691.aln_pruned.fa,37,37,309,142,348,0.2587335536975825,417
OG0002960.aln_pruned.fa,39,39,229,100,262,0.2726088726088726,315
OG0007045.aln_pruned.fa,28,28,244,103,296,0.32182539682539685,360
OG0006572.aln_pruned.fa,22,22,226,109,350,0.45410733844468787,415
OG0006223.aln_pruned.fa,25,25,249,107,626,0.6354970760233918,684
OG0002308.aln_pruned.fa,39,39,259,144,298,0.18591753074511697,319
OG0000867.aln_pruned.fa,21,21,331,107,702,0.650492264416315,948
OG0007126.aln_pruned.fa,32,32,129,101,160,0.2555675287356322,174
OG0007391.aln_pruned.fa,23,23,160,107,272,0.5292838874680307,340
OG0003365.aln_pruned.fa,24,24,234,122,316,0.2823649337410805,327
OG0006511.aln_pruned.fa,28,28,284,118,435,0.5435554029304029,624
OG0007777.aln_pruned.fa,24,24,208,101,262,0.22885802469135802,270
OG0001327.aln_pruned.fa,25,25,255,105,428,0.5898555377207063,623
OG0008800.aln_pruned.fa,25,25,268,226,317,0.17135802469135802,324
OG0008512.aln_pruned.fa,23,23,197,109,257,0.2781656616947001,274
OG0010336.aln_pruned.fa,21,21,263,107,301,0.15053763440860216,310
OG0002704.aln_pruned.fa,26,26,376,102,708,0.5100160256410257,768
OG0002216.aln_pruned.fa,29,29,194,108,365,0.7424311716820635,754
OG0005390.aln_pruned.fa,22,22,285,100,743,0.6628206504239562,847
OG0004158.aln_pruned.fa,27,27,186,100,273,0.5949275362318841,460
OG0003099.aln_pruned.fa,27,27,419,102,495,0.19549299779626075,521
OG0003596.aln_pruned.fa,39,39,320,143,350,0.294532926691517,454
OG0005982.aln_pruned.fa,35,35,119,104,152,0.3388888888888889,180
OG0005391.aln_pruned.fa,21,21,588,101,1951,0.7026818816505369,1978
OG0007296.aln_pruned.fa,27,27,153,105,172,0.2578278761853641,207
OG0006238.aln_pruned.fa,26,26,186,109,222,0.17993900372754998,227
OG0008047.aln_pruned.fa,22,22,275,108,369,0.27452153110047844,380
OG0004017.aln_pruned.fa,41,41,181,113,211,0.1604561878952123,216
OG0009640.aln_pruned.fa,21,21,210,134,263,0.21887125220458553,270
OG0005271.aln_pruned.fa,23,23,377,100,418,0.15552961774146484,447
OG0000798.aln_pruned.fa,26,26,240,110,282,0.36771255060728747,380
OG0003934.aln_pruned.fa,33,33,367,114,399,0.1338622069754145,424
OG0005538.aln_pruned.fa,31,31,208,120,245,0.23247232472324722,271
OG0005797.aln_pruned.fa,20,20,191,123,206,0.2515625,256
OG0006801.aln_pruned.fa,21,21,261,102,365,0.8002473716759431,1309
OG0004596.aln_pruned.fa,24,24,210,103,281,0.2795376712328767,292
OG0001736.aln_pruned.fa,20,20,140,111,186,0.7268410852713179,516
OG0005539.aln_pruned.fa,27,27,341,115,393,0.23237619642114024,445
OG0005420.aln_pruned.fa,20,20,192,120,379,0.5927966101694915,472
OG0004117.aln_pruned.fa,25,25,228,100,339,0.383027027027027,370
OG0008819.aln_pruned.fa,21,21,222,108,271,0.2474259974259974,296
OG0003456.aln_pruned.fa,38,38,180,106,215,0.2793038372824492,251
OG0004907.aln_pruned.fa,32,32,112,107,129,0.9154176093514329,1326
OG0005697.aln_pruned.fa,30,30,154,100,189,0.4239157372986369,269
OG0006800.aln_pruned.fa,26,26,170,100,203,0.3560606060606061,264
OG0009388.aln_pruned.fa,22,22,169,103,192,0.1868444055944056,208
OG0002076.aln_pruned.fa,23,23,265,105,361,0.35038363171355497,408
OG0005806.aln_pruned.fa,34,34,166,105,225,0.39107950872656755,273
OG0008359.aln_pruned.fa,20,20,239,111,666,0.6947704081632653,784
OG0004984.aln_pruned.fa,35,35,134,110,172,0.31832611832611835,198
OG0003969.aln_pruned.fa,36,36,236,103,282,0.3408387496131229,359
OG0003310.aln_pruned.fa,23,23,266,103,792,0.6757884727138254,823
OG0002627.aln_pruned.fa,41,41,250,108,333,0.3427437423980539,381
OG0005807.aln_pruned.fa,32,32,301,105,393,0.23910984848484848,396
OG0005855.aln_pruned.fa,31,31,188,121,219,0.15507015767394763,223
OG0002730.aln_pruned.fa,39,39,347,121,403,0.15677122230520288,412
OG0008527.aln_pruned.fa,21,21,143,101,192,0.25906735751295334,193
OG0001699.aln_pruned.fa,30,30,281,121,437,0.5002368265245708,563
OG0008259.aln_pruned.fa,20,20,257,102,493,0.5796900489396412,613
OG0004884.aln_pruned.fa,26,26,322,105,877,0.6519790888722927,927
OG0004277.aln_pruned.fa,27,27,259,140,322,0.36070060207991245,406
OG0006397.aln_pruned.fa,30,30,207,101,294,0.4546491228070175,380
OG0004426.aln_pruned.fa,28,28,282,106,834,0.7055994631673128,958
OG0005111.aln_pruned.fa,28,28,196,101,264,0.39756792287467135,326
OG0005059.aln_pruned.fa,27,27,216,100,267,0.46365223784578624,403
OG0004291.aln_pruned.fa,23,23,347,104,464,0.4201449275362319,600
OG0004691.aln_pruned.fa,31,31,194,114,571,0.710013440860215,672
OG0003136.aln_pruned.fa,28,28,225,128,255,0.15064446831364126,266
OG0007346.aln_pruned.fa,21,21,256,116,360,0.4478238607270865,465
OG0005928.aln_pruned.fa,29,29,196,103,872,0.7808266625615764,896
OG0001803.aln_pruned.fa,30,30,669,105,783,0.21400625978090768,852
OG0008214.aln_pruned.fa,20,20,358,101,1290,0.7966269841269841,1764
OG0002264.aln_pruned.fa,25,25,142,103,181,0.37701754385964914,228
OG0001047.aln_pruned.fa,21,21,326,121,590,0.6377248677248677,900
OG0008073.aln_pruned.fa,23,23,162,111,192,0.24838969404186795,216
OG0002639.aln_pruned.fa,36,36,294,100,540,0.5060952912711707,597
OG0006807.aln_pruned.fa,28,28,127,100,211,0.4216224951519069,221
OG0001790.aln_pruned.fa,22,22,135,100,331,0.6217214158390629,357
OG0006651.aln_pruned.fa,20,20,642,113,1914,0.8502214452214453,4290
OG0004531.aln_pruned.fa,28,28,336,111,404,0.3857533889468196,548
OG0004369.aln_pruned.fa,31,31,202,115,265,0.2654277699859748,276
OG0003860.aln_pruned.fa,22,22,227,101,421,0.5514495347172512,508
OG0006650.aln_pruned.fa,32,32,142,128,173,0.3463302752293578,218
OG0001775.aln_pruned.fa,24,24,322,103,418,0.6901842948717949,1040
OG0003696.aln_pruned.fa,22,22,458,110,1162,0.6935689560940062,1497
OG0008416.aln_pruned.fa,25,25,177,100,243,0.3111284046692607,257
OG0009228.aln_pruned.fa,26,26,110,101,122,0.3331002331002331,165
OG0006143.aln_pruned.fa,30,30,183,100,219,0.30852130325814536,266
OG0002739.aln_pruned.fa,36,36,302,101,377,0.27784407319013527,419
OG0007056.aln_pruned.fa,23,23,232,100,329,0.38993495378295107,381
OG0007230.aln_pruned.fa,22,22,143,102,175,0.39604909858074416,237
OG0007225.aln_pruned.fa,22,22,263,102,470,0.5328238133547868,565
OG0005662.aln_pruned.fa,35,35,188,111,330,0.4746518105849582,359
OG0002955.aln_pruned.fa,22,22,188,102,473,0.7788553767451775,853
OG0005894.aln_pruned.fa,27,27,163,110,242,0.45484949832775917,299
OG0002951.aln_pruned.fa,23,23,380,100,745,0.5046644428111042,769
OG0005723.aln_pruned.fa,28,28,222,104,309,0.4142857142857143,380
OG0005072.aln_pruned.fa,37,37,209,110,250,0.18021537162162163,256
OG0004545.aln_pruned.fa,28,28,152,115,183,0.3484432234432234,234
OG0005663.aln_pruned.fa,27,27,157,124,222,0.46938521012595086,297
OG0007502.aln_pruned.fa,25,25,211,101,619,0.6912865497076024,684
OG0004314.aln_pruned.fa,33,33,220,137,244,0.2446035699460357,292
OG0005623.aln_pruned.fa,30,30,368,118,790,0.5839924670433145,885
OG0006389.aln_pruned.fa,25,25,252,107,337,0.2957103064066852,359
OG0004202.aln_pruned.fa,34,34,267,105,309,0.18044027426921688,326
OG0003522.aln_pruned.fa,28,28,334,125,420,0.2515180568871844,447
OG0011906.aln_pruned.fa,20,20,164,156,180,0.17575,200
OG0003422.aln_pruned.fa,22,22,336,122,455,0.40214758598417566,563
OG0003695.aln_pruned.fa,25,25,225,100,347,0.40443271767810024,379
OG0004065.aln_pruned.fa,35,35,298,102,428,0.539423288575831,649
OG0006304.aln_pruned.fa,30,30,127,102,154,0.18768577494692146,157
OG0002482.aln_pruned.fa,33,33,301,104,341,0.22005024336630555,386
OG0004896.aln_pruned.fa,40,40,183,119,387,0.6199792960662526,483
OG0004125.aln_pruned.fa,21,21,320,134,416,0.26392993979200874,435
OG0003453.aln_pruned.fa,39,39,253,104,284,0.23456503214811372,331
OG0003302.aln_pruned.fa,34,34,222,107,254,0.23861804995970992,292
OG0005847.aln_pruned.fa,38,38,137,109,158,0.2206363366042224,177
OG0006245.aln_pruned.fa,30,30,144,108,186,0.29951456310679614,206
OG0004996.aln_pruned.fa,21,21,256,112,319,0.21898972354899407,329
OG0003283.aln_pruned.fa,40,40,281,100,364,0.280306905370844,391
OG0004342.aln_pruned.fa,27,27,506,315,570,0.15714549824366797,601
OG0002582.aln_pruned.fa,37,37,430,117,506,0.24390706495969655,570
OG0007478.aln_pruned.fa,20,20,243,104,417,0.5858234295415959,589
OG0007329.aln_pruned.fa,27,27,169,104,229,0.29398148148148145,240
OG0005947.aln_pruned.fa,24,24,201,115,236,0.2170881971465629,257
OG0003553.aln_pruned.fa,21,21,286,105,398,0.36553690212226797,451
OG0004683.aln_pruned.fa,37,37,208,123,256,0.35643977310643976,324
OG0008865.aln_pruned.fa,23,23,158,102,334,0.5748921785755916,373
OG0011018.aln_pruned.fa,20,20,118,104,139,0.27098765432098765,162
OG0008693.aln_pruned.fa,26,26,227,118,264,0.27437530622244,314
OG0005103.aln_pruned.fa,35,35,223,100,409,0.5367051168293404,483
OG0005652.aln_pruned.fa,26,26,370,116,734,0.6796532483060981,1158
OG0007442.aln_pruned.fa,23,23,181,103,267,0.38749817010686577,297
OG0008864.aln_pruned.fa,23,23,143,106,176,0.3058252427184466,206
OG0000912.aln_pruned.fa,32,32,326,107,457,0.6075721153846154,832
OG0002485.aln_pruned.fa,40,40,397,109,477,0.25755597014925374,536
OG0004534.aln_pruned.fa,22,22,247,108,414,0.48212248003042985,478
OG0007625.aln_pruned.fa,27,27,218,101,302,0.3333333333333333,328
OG0003699.aln_pruned.fa,34,34,176,105,214,0.28139255702280913,245
OG0003318.aln_pruned.fa,32,32,358,111,477,0.36649734982332155,566
OG0007116.aln_pruned.fa,28,28,171,123,187,0.34428024083196496,261
OG0002648.aln_pruned.fa,34,34,249,110,292,0.21768393877927347,319
OG0008336.aln_pruned.fa,26,26,149,138,169,0.28579315421420687,209
OG0005010.aln_pruned.fa,20,20,448,102,773,0.46893491124260356,845
OG0006663.aln_pruned.fa,22,22,247,105,520,0.5321108815426997,528
OG0007371.aln_pruned.fa,20,20,222,100,331,0.4095490716180371,377
OG0008181.aln_pruned.fa,22,22,208,131,229,0.12837580829212628,239
OG0002019.aln_pruned.fa,23,23,352,116,387,0.11692274163670045,399
OG0007117.aln_pruned.fa,24,24,113,100,132,0.43407960199004975,201
OG0002748.aln_pruned.fa,22,22,110,100,125,0.4044226044226044,185
OG0001827.aln_pruned.fa,20,20,148,118,193,0.5325471698113208,318
OG0004449.aln_pruned.fa,37,37,213,115,249,0.20492133924969747,268
OG0004318.aln_pruned.fa,35,35,233,126,269,0.4207727756114853,403
OG0006976.aln_pruned.fa,23,23,232,103,677,0.6913274132164687,754
OG0001826.aln_pruned.fa,33,33,193,102,234,0.5590839905908399,438
OG0003921.aln_pruned.fa,32,32,328,118,415,0.27601872246696035,454
OG0005598.aln_pruned.fa,26,26,276,108,426,0.7733009402410551,1219
OG0000462.aln_pruned.fa,42,42,235,100,342,0.4598077763215378,436
OG0004549.aln_pruned.fa,35,35,161,114,559,0.7226660132320509,583
OG0004218.aln_pruned.fa,20,20,334,101,892,0.6802769818529131,1047
OG0001136.aln_pruned.fa,29,29,338,143,381,0.2644677661169415,460
OG0006815.aln_pruned.fa,33,33,137,100,155,0.4508028492092237,251
OG0005082.aln_pruned.fa,31,31,211,107,266,0.2430338767487571,279
OG0002325.aln_pruned.fa,37,37,309,112,345,0.19773141016664333,386
OG0004873.aln_pruned.fa,37,37,199,121,253,0.3965869192455295,331
OG0009284.aln_pruned.fa,20,20,281,105,464,0.4061181434599156,474
OG0003744.aln_pruned.fa,37,37,263,100,512,0.5501501501501501,585
OG0007466.aln_pruned.fa,23,23,178,127,203,0.16309450908348644,213
OG0006975.aln_pruned.fa,23,23,187,117,225,0.30914322250639387,272
OG0004872.aln_pruned.fa,25,25,306,139,405,0.46101933216168717,569
OG0007180.aln_pruned.fa,21,21,249,105,468,0.5501976964070827,554
OG0004457.aln_pruned.fa,26,26,191,100,232,0.19068484258357676,237
OG0004306.aln_pruned.fa,26,26,318,102,468,0.3782301682692308,512
OG0005631.aln_pruned.fa,20,20,317,119,660,0.6216666666666667,840
OG0004557.aln_pruned.fa,28,28,422,112,527,0.2706637058968665,579
OG0004206.aln_pruned.fa,38,38,198,100,253,0.41074496329845384,337
OG0007279.aln_pruned.fa,22,22,495,115,1552,0.7391148325358852,1900
OG0002107.aln_pruned.fa,28,28,396,103,536,0.4201003974064003,683
OG0003361.aln_pruned.fa,38,38,172,111,226,0.3585404030522403,269
OG0003687.aln_pruned.fa,21,21,202,102,487,0.6493356441363374,577
OG0007840.aln_pruned.fa,20,20,161,124,181,0.29008810572687227,227
OG0008600.aln_pruned.fa,25,25,177,104,214,0.26814814814814814,243
OG0005924.aln_pruned.fa,30,30,271,103,354,0.30705782312925173,392
OG0000981.aln_pruned.fa,21,21,469,105,678,0.39010513296227584,770
OG0003829.aln_pruned.fa,27,27,336,106,460,0.7812214034580744,1538
OG0010025.aln_pruned.fa,23,23,146,117,165,0.1857487922705314,180
OG0000980.aln_pruned.fa,34,34,719,116,966,0.43666574611065084,1278
OG0003787.aln_pruned.fa,29,29,341,111,699,0.5546502205816152,766
OG0005664.aln_pruned.fa,31,31,245,109,338,0.4344432882414152,434
OG0009285.aln_pruned.fa,21,21,170,101,462,0.7485207100591716,676
OG0005035.aln_pruned.fa,32,32,263,102,364,0.4807075936883629,507
OG0003092.aln_pruned.fa,32,32,427,120,546,0.7825997205284553,1968
OG0007435.aln_pruned.fa,31,31,172,103,213,0.41043708025982606,293
OG0006079.aln_pruned.fa,29,29,191,103,232,0.45280788177339903,350
OG0003465.aln_pruned.fa,33,33,253,102,290,0.23630887185104052,332
OG0002152.aln_pruned.fa,21,21,378,109,794,0.5889561036140841,921
OG0002863.aln_pruned.fa,27,27,219,113,272,0.3834789846025801,356
OG0005533.aln_pruned.fa,21,21,177,102,224,0.24934699618243922,237
OG0002862.aln_pruned.fa,24,24,410,106,940,0.643059181897302,1149
OG0002052.aln_pruned.fa,28,28,127,108,159,0.545280612244898,280
OG0005971.aln_pruned.fa,20,20,248,105,313,0.34525065963060686,379
OG0006628.aln_pruned.fa,20,20,266,106,318,0.20119760479041915,334
OG0006179.aln_pruned.fa,29,29,125,105,149,0.45588893864755936,231
OG0002694.aln_pruned.fa,35,35,332,103,398,0.38708487084870846,542
OG0000554.aln_pruned.fa,23,23,717,103,1574,0.626905849884631,1922
OG0005148.aln_pruned.fa,22,22,314,109,355,0.2711489898989899,432
OG0004199.aln_pruned.fa,33,33,201,103,261,0.29271664008506115,285
OG0007160.aln_pruned.fa,22,22,116,104,119,0.16285153695225638,139
OG0006840.aln_pruned.fa,29,29,260,103,282,0.08341427877610491,284
OG0005201.aln_pruned.fa,34,34,110,101,175,0.41873065015479877,190
OG0005067.aln_pruned.fa,27,27,227,113,265,0.1801042920176494,277
OG0001632.aln_pruned.fa,43,43,353,103,426,0.34530577088716624,540
OG0004099.aln_pruned.fa,26,26,148,126,185,0.2853180473372781,208
OG0003108.aln_pruned.fa,22,22,212,105,284,0.2750542972385976,293
OG0009580.aln_pruned.fa,20,20,167,104,181,0.15804020100502514,199
OG0007262.aln_pruned.fa,28,28,146,103,180,0.2083011583011583,185
OG0007533.aln_pruned.fa,22,22,151,118,169,0.1634856855851331,181
OG0003349.aln_pruned.fa,28,28,212,107,286,0.37013947590870666,338
OG0001927.aln_pruned.fa,29,29,192,101,217,0.3325378833074812,289
OG0009926.aln_pruned.fa,22,22,157,112,170,0.07379679144385026,170
OG0004406.aln_pruned.fa,28,28,316,100,495,0.8472710357659706,2073
OG0003249.aln_pruned.fa,27,27,220,110,265,0.29900058788947675,315
OG0003518.aln_pruned.fa,37,37,199,117,224,0.24118795601685336,263
OG0005839.aln_pruned.fa,37,37,107,102,113,0.3871814671814672,175
OG0008519.aln_pruned.fa,24,24,180,103,348,0.5886605783866058,438
OG0006990.aln_pruned.fa,20,20,255,104,480,0.48370445344129553,494
OG0007684.aln_pruned.fa,21,21,277,105,520,0.542559033498078,607
OG0001851.aln_pruned.fa,33,33,402,122,894,0.6175717286828398,1053
OG0006581.aln_pruned.fa,25,25,198,105,290,0.5498181818181819,440
OG0008263.aln_pruned.fa,23,23,169,116,242,0.6514567458538771,485
OG0008532.aln_pruned.fa,23,23,178,100,206,0.2924430641821946,252
OG0006736.aln_pruned.fa,33,33,182,106,203,0.16124548234639977,218
OG0008322.aln_pruned.fa,22,22,226,109,284,0.21464646464646464,288
OG0005293.aln_pruned.fa,22,22,222,100,332,0.4608340688437776,412
OG0007394.aln_pruned.fa,26,26,148,106,184,0.27448405253283303,205
OG0002134.aln_pruned.fa,22,22,554,101,838,0.4098170200406622,939
OG0001844.aln_pruned.fa,21,21,507,100,799,0.659439061050881,1489
OG0008323.aln_pruned.fa,26,26,201,104,277,0.3717548076923077,320
OG0006636.aln_pruned.fa,25,25,134,104,164,0.5064705882352941,272
OG0007301.aln_pruned.fa,30,30,224,108,277,0.2106807511737089,284
OG0008145.aln_pruned.fa,25,25,214,102,282,0.2745945945945946,296
OG0006903.aln_pruned.fa,27,27,151,102,200,0.3800453514739229,245
OG0001634.aln_pruned.fa,36,36,489,121,678,0.3477955318834147,751
OG0009743.aln_pruned.fa,20,20,194,103,362,0.5363961813842482,419
OG0004805.aln_pruned.fa,30,30,188,103,225,0.2396505376344086,248
OG0001453.aln_pruned.fa,37,37,191,112,246,0.28701089148850345,268
OG0003732.aln_pruned.fa,34,34,110,104,120,0.3104779411764706,160
OG0009078.aln_pruned.fa,20,20,188,101,712,0.8731363331094695,1489
OG0003357.aln_pruned.fa,23,23,270,109,314,0.7075312235890694,926
OG0002660.aln_pruned.fa,22,22,376,100,462,0.22163786626596543,484
OG0002131.aln_pruned.fa,38,38,231,109,286,0.320960024695169,341
OG0003406.aln_pruned.fa,20,20,681,102,2902,0.7997795414462081,3402
OG0007068.aln_pruned.fa,25,25,164,101,197,0.2158095238095238,210
OG0002286.aln_pruned.fa,20,20,258,103,641,0.6778401997503121,801
OG0003000.aln_pruned.fa,24,24,304,109,405,0.5056818181818182,616
OG0004187.aln_pruned.fa,29,29,292,100,336,0.1882183908045977,360
OG0004768.aln_pruned.fa,32,32,165,101,200,0.26742256637168144,226
OG0005607.aln_pruned.fa,35,35,159,103,180,0.20796019900497512,201
OG0008410.aln_pruned.fa,22,22,200,104,331,0.5232683982683982,420
OG0004461.aln_pruned.fa,26,26,208,102,325,0.4603427660422479,386
